student_id,gender,grade_level,attendance_pct,study_hours_per_day,math_score,science_score,english_score,history_score,overall_score,performance_tier
STU01306,Female,11,51.8,2.7,76.2,56.7,60.8,66.3,65.3,Low
STU01307,Male,12,75.5,4.6,80.0,60.8,60.9,73.6,69.1,Medium
STU01308,Female,11,49.3,0.7,67.1,69.8,70.7,56.2,66.4,Low
STU01309,Male,9,72.0,3.4,60.6,71.9,67.2,74.6,68.1,Medium
STU01310,Male,12,64.8,0.5,59.4,63.2,78.9,80.3,68.6,Low
STU01311,Female,12,82.7,7.3,68.0,72.5,55.6,66.6,66.6,High
STU01312,Male,9,72.5,1.4,59.1,68.2,59.8,77.0,65.6,Low
STU01313,Female,12,63.3,2.4,63.1,64.7,64.9,60.4,63.4,Medium
STU01314,Male,11,61.4,4.4,68.1,56.5,61.7,64.9,62.7,Low
STU01315,Female,12,79.2,2.1,60.9,72.1,63.8,61.4,64.9,Medium
STU01316,Female,9,71.8,3.2,76.2,52.8,61.1,65.7,64.1,Medium
STU01317,Male,9,91.7,3.3,67.3,68.0,64.9,84.6,70.5,Medium
STU01318,Female,12,56.7,3.6,58.4,70.3,51.4,65.2,61.9,Medium
STU01319,Male,9,85.5,4.0,60.2,69.9,64.3,61.7,64.2,High
STU01320,Female,10,87.9,6.8,70.5,61.3,64.2,62.8,64.9,High
STU01321,Female,12,91.4,6.8,69.7,65.1,56.7,72.3,66.2,High
STU01322,Female,11,89.1,8.8,61.2,72.9,75.1,68.8,69.0,High
STU01323,Female,10,46.0,3.0,70.6,59.4,78.0,75.6,69.7,Low
STU01324,Male,9,82.4,6.9,70.4,66.9,63.3,64.8,66.8,High
STU01325,Male,11,64.5,1.2,72.2,42.0,64.3,58.3,58.8,Low
STU01326,Female,9,77.4,4.2,63.8,79.0,68.0,57.1,67.9,Medium
STU01327,Male,11,87.5,7.5,69.9,75.3,66.4,58.2,68.5,High
STU01328,Female,9,41.6,1.1,57.6,62.4,59.6,62.5,60.4,Low
STU01329,Male,9,80.7,3.0,67.0,76.0,70.1,72.0,71.3,Medium
STU01330,Female,9,70.5,5.2,62.3,67.5,66.0,38.8,59.9,Medium
STU01331,Female,11,63.0,3.1,84.8,69.6,47.8,76.1,71.1,Medium
STU01332,Female,12,70.7,4.3,63.3,61.1,78.0,60.2,65.0,Medium
STU01333,Male,10,90.3,5.7,79.1,71.1,64.9,70.0,72.0,High
STU01334,Male,10,45.2,2.8,86.7,63.1,58.7,68.7,70.4,Low
STU01335,Male,11,54.4,1.9,74.5,59.1,65.7,75.3,68.3,Low
STU01336,Female,11,86.1,3.3,62.0,70.6,72.0,63.2,66.8,Medium
STU01337,Male,11,92.7,8.1,50.8,66.2,63.1,68.3,61.4,High
STU01338,Female,9,82.0,2.4,78.9,88.3,69.8,61.8,76.5,Medium
STU01339,Male,10,85.8,7.5,77.8,63.6,66.1,70.8,69.8,High
STU01340,Male,11,83.9,6.7,66.7,84.9,56.1,65.2,69.7,High
STU01341,Male,9,81.9,2.9,76.1,57.6,59.8,62.8,64.6,Medium
STU01342,Female,11,80.5,2.5,62.2,57.4,61.0,70.3,62.1,Medium
STU01343,Male,12,51.7,1.2,64.8,65.1,54.3,67.8,63.4,Low
STU01344,Male,12,79.7,2.9,73.7,83.4,71.6,65.4,74.5,Medium
STU01345,Female,11,77.5,5.7,55.4,79.3,65.1,76.8,68.8,Medium
STU01346,Male,9,72.9,3.8,78.2,71.5,54.9,80.7,72.0,Medium
STU01347,Female,9,67.9,7.2,68.0,53.7,79.3,59.7,64.3,Medium
STU01348,Male,12,80.6,3.9,45.5,57.7,66.4,66.3,57.5,Medium
STU01349,Female,11,60.0,1.3,61.9,53.5,66.8,76.9,63.4,Low
STU01350,Female,9,81.6,6.1,72.2,67.2,68.7,73.6,70.3,High
STU01351,Female,12,61.5,2.2,65.2,73.6,52.8,61.5,64.5,Low
STU01352,Male,9,65.2,4.3,59.2,77.6,71.6,65.2,68.4,Medium
STU01353,Female,12,70.9,2.2,59.3,79.5,76.3,62.6,69.4,Medium
STU01354,Male,11,72.8,1.0,55.7,63.4,54.3,63.3,59.2,Medium
STU01355,Male,9,94.3,3.8,67.0,62.9,53.0,71.9,64.0,Medium
STU01356,Male,11,69.3,2.6,72.1,77.2,77.2,69.7,74.2,Low
STU01357,Female,12,74.1,2.4,65.4,73.9,58.7,73.8,68.3,Low
STU01358,Female,10,70.7,4.1,62.4,70.5,73.9,68.4,68.3,Medium
STU01359,Female,10,79.0,1.0,65.9,64.3,82.9,73.1,70.3,Medium
STU01360,Male,12,70.8,3.8,74.5,76.6,60.7,64.3,70.3,Medium
STU01361,Female,11,53.3,2.1,81.8,67.8,79.1,72.6,75.2,Low
STU01362,Male,10,97.5,8.6,58.3,69.4,67.6,76.8,67.2,High
STU01363,Female,12,72.6,2.4,54.2,67.1,62.9,65.0,62.0,Medium
STU01364,Female,10,70.3,5.2,50.2,65.4,70.2,56.0,59.9,Medium
STU01365,Female,10,70.7,3.2,55.9,67.3,61.8,69.6,63.2,Medium
STU01366,Female,12,93.4,8.9,74.9,73.9,58.8,68.1,70.0,High
STU01367,Female,10,72.4,4.8,49.7,48.9,74.5,51.6,54.8,Medium
STU01368,Female,12,51.1,1.6,93.2,69.3,53.4,57.5,70.9,Low
STU01369,Female,12,98.9,7.6,67.3,61.8,64.0,63.6,64.2,High
STU01370,Female,10,87.8,4.1,60.3,60.2,56.6,69.6,61.4,High
STU01371,Female,9,50.1,4.2,73.6,61.9,56.3,79.1,67.7,Low
STU01372,Male,11,96.4,6.4,57.0,76.8,65.3,57.1,64.6,High
STU01373,Female,9,46.9,3.9,66.6,62.3,55.5,58.6,61.5,Low
STU01374,Male,9,86.4,1.0,61.5,81.8,62.2,71.4,69.7,Medium
STU01375,Male,11,86.7,6.9,57.6,66.2,63.8,63.6,62.6,High
STU01376,Female,12,65.4,2.3,74.7,64.5,83.4,81.3,74.7,Low
STU01377,Female,11,87.3,6.3,64.9,74.3,70.1,74.2,70.6,Medium
STU01378,Male,10,68.1,3.9,62.9,68.4,50.9,61.7,61.9,Medium
STU01379,Female,11,68.7,3.0,56.3,56.8,69.0,88.6,65.4,Medium
STU01380,Male,9,76.3,5.3,80.7,66.1,66.1,64.3,70.1,Medium
STU01381,Female,10,95.7,7.7,59.5,65.9,71.8,57.1,63.4,High
STU01382,Male,10,83.4,5.5,59.4,67.5,59.9,82.4,66.5,Medium
STU01383,Male,12,75.2,2.1,64.3,71.5,67.9,71.5,68.6,Low
STU01384,Female,11,72.5,2.7,81.4,69.1,64.6,58.2,69.7,Medium
STU01385,Female,12,72.4,5.4,59.9,63.9,51.8,84.7,64.4,Medium
STU01386,Female,9,77.8,4.9,64.8,70.8,79.8,77.9,72.2,Medium
STU01387,Male,9,52.3,1.4,65.6,73.4,79.9,65.6,70.8,Low
STU01388,Female,9,92.0,5.7,55.1,73.2,65.3,70.5,65.6,High
STU01389,Female,10,53.0,2.9,65.5,67.8,58.4,59.4,63.6,Low
STU01390,Male,12,79.7,6.9,73.2,57.6,58.0,62.2,63.3,Medium
STU01391,Male,11,86.6,4.6,59.3,68.3,63.9,70.1,65.1,High
STU01392,Female,12,91.7,6.9,71.6,66.5,62.6,69.4,67.8,High
STU01393,Male,11,82.2,8.8,86.0,64.7,56.8,65.0,69.6,High
STU01394,Male,9,76.3,5.0,65.6,63.6,58.2,58.2,62.0,Medium
STU01395,Male,12,69.0,3.3,52.9,69.8,70.7,56.0,62.2,Medium
STU01396,Female,9,68.2,1.1,74.1,73.1,65.3,68.2,70.9,Low
STU01397,Male,10,78.7,2.2,70.0,61.7,60.9,64.7,64.6,Medium
STU01398,Female,11,86.4,6.6,54.0,70.6,56.2,63.9,61.4,High
STU01399,Female,12,79.6,5.7,65.3,67.7,78.3,65.8,68.7,Medium
STU01400,Male,12,69.6,5.6,59.5,78.4,57.1,67.1,66.2,Medium
STU01401,Female,9,92.1,7.3,64.7,75.9,63.4,72.5,69.4,High
STU01402,Male,12,94.2,5.5,69.6,65.1,63.6,76.7,68.5,High
STU01403,Male,11,92.7,8.6,63.0,64.5,59.9,69.4,64.1,High
STU01404,Female,12,73.3,5.1,83.6,46.1,72.7,70.9,67.6,Medium
STU01405,Male,11,81.8,2.4,65.8,56.5,71.1,58.9,62.7,Medium
STU01406,Male,11,78.1,4.5,69.4,58.6,61.3,67.6,64.2,Medium
STU01407,Male,11,73.8,3.0,80.5,54.8,47.5,68.5,63.8,Low
STU01408,Male,12,61.4,2.5,60.6,65.3,73.9,79.6,68.5,Low
STU01409,Male,10,86.4,3.1,66.2,64.4,67.0,68.2,66.2,Medium
STU01410,Female,10,47.7,3.0,70.3,56.6,55.3,73.1,63.8,Low
STU01411,Male,10,99.6,7.8,58.6,80.5,69.5,72.2,70.1,High
STU01412,Female,11,85.2,8.3,69.9,55.3,62.4,71.2,64.3,High
STU01413,Female,10,63.0,4.7,51.7,92.2,73.7,58.4,69.6,Medium
STU01414,Male,11,89.6,6.0,45.5,70.7,50.7,49.3,54.9,High
STU01415,Female,11,79.8,4.6,75.1,66.6,55.9,80.7,69.8,Medium
STU01416,Female,10,57.1,1.3,79.6,64.5,62.2,57.8,67.2,Low
STU01417,Female,12,88.6,4.6,58.6,75.9,63.4,71.6,67.4,High
STU01418,Male,12,85.0,7.6,64.0,61.2,70.3,74.3,66.5,High
STU01419,Male,10,76.1,3.8,79.0,60.2,51.6,74.6,67.0,Medium
STU01420,Male,9,43.1,1.6,75.4,61.1,59.7,64.2,65.7,Low
STU01421,Female,12,84.2,4.7,70.2,63.9,61.8,75.1,67.6,Medium
STU01422,Female,9,74.0,4.3,63.9,51.2,69.3,65.1,61.4,Medium
STU01423,Female,9,90.5,7.0,65.1,65.6,53.1,68.9,63.6,High
STU01424,Female,9,81.9,5.9,49.0,77.2,61.2,71.1,64.3,High
STU01425,Male,9,54.0,1.2,71.6,50.8,70.1,59.9,62.7,Low
STU01426,Male,9,43.2,2.5,63.2,71.0,78.0,70.0,69.9,Low
STU01427,Male,10,86.0,6.1,65.8,74.4,61.5,54.5,65.3,High
STU01428,Female,10,69.2,1.8,67.9,65.0,67.7,59.2,65.2,Low
STU01429,Male,12,84.0,4.1,59.6,65.0,53.5,63.5,60.8,Medium
STU01430,Female,12,54.3,2.7,55.8,70.9,58.5,62.3,62.2,Low
STU01431,Female,9,77.3,4.3,67.4,80.6,74.9,65.3,72.4,Medium
STU01432,Female,10,69.8,4.9,61.4,58.2,62.0,64.3,61.1,Medium
STU01433,Male,11,82.5,1.0,76.2,86.7,65.1,55.1,72.9,Medium
STU01434,Male,9,69.8,3.5,67.1,68.0,58.3,70.7,66.3,Medium
STU01435,Female,9,92.5,6.6,52.7,74.1,57.8,73.1,64.2,High
STU01436,Male,10,89.1,5.9,67.0,62.1,71.3,68.2,66.6,High
STU01437,Female,11,64.2,5.3,79.2,72.3,75.5,58.4,72.2,Medium
STU01438,Female,10,82.6,6.3,78.1,71.8,58.3,67.6,70.1,Medium
STU01439,Male,12,90.2,7.9,69.9,70.3,55.6,59.3,65.0,High
STU01440,Male,11,74.9,4.1,67.7,69.2,54.9,51.9,62.4,Medium
STU01441,Male,12,59.0,2.5,57.6,59.3,65.8,67.9,61.8,Low
STU01442,Male,9,90.4,6.1,69.4,72.2,72.3,70.6,71.1,High
STU01443,Female,9,74.4,6.6,67.7,76.1,59.2,80.7,71.1,Medium
STU01444,Female,9,85.1,4.5,61.8,54.0,65.6,68.3,61.5,Medium
STU01445,Female,12,50.6,3.3,70.0,67.7,69.2,65.2,68.2,Low
STU01446,Male,11,89.2,7.4,70.9,68.3,69.8,59.0,67.5,High
STU01447,Female,12,83.9,2.7,49.4,71.0,60.5,72.4,62.7,Medium
STU01448,Female,12,45.6,1.4,54.9,73.9,62.3,55.7,62.2,Low
STU01449,Female,10,40.5,2.7,79.1,79.4,57.0,73.3,73.6,Low
STU01450,Female,9,78.2,3.8,73.0,81.1,62.9,57.9,70.4,Medium
STU01451,Male,10,74.0,2.6,55.6,71.9,58.7,70.5,64.1,Medium
STU01452,Male,9,73.0,3.3,56.2,63.5,61.7,75.2,63.3,Medium
STU01453,Female,12,69.7,0.5,66.2,65.8,69.6,63.1,66.1,Low
STU01454,Male,10,58.3,2.4,64.5,67.8,67.8,52.3,63.7,Medium
STU01455,Male,10,79.2,4.2,57.6,66.9,64.4,54.0,61.0,High
STU01456,Female,12,41.2,1.2,68.7,70.1,66.3,77.5,70.4,Low
STU01457,Female,9,82.2,4.9,59.7,79.2,61.4,72.1,68.4,Medium
STU01458,Female,10,71.5,4.5,85.3,40.4,51.9,74.6,63.0,Medium
STU01459,Male,12,88.0,6.2,51.0,75.6,62.3,68.6,64.2,High
STU01460,Male,12,75.1,3.4,59.1,74.1,72.7,68.5,68.2,Medium
STU01461,Male,9,81.8,3.6,69.6,76.7,75.5,63.8,71.8,Medium
STU01462,Female,12,73.1,2.8,64.1,55.0,72.6,48.5,60.0,Medium
STU01463,Male,12,89.9,6.9,61.3,51.3,75.8,63.3,61.6,High
STU01464,Male,10,66.9,2.0,62.7,88.6,57.5,52.1,67.3,Medium
STU01465,Male,9,65.0,1.9,66.1,65.2,56.4,69.4,64.6,Low
STU01466,Male,9,82.5,8.2,55.3,68.7,62.5,74.1,64.5,High
STU01467,Female,10,74.9,0.8,58.5,69.6,63.1,63.8,63.8,Low
STU01468,Male,11,76.7,4.8,55.9,60.0,43.6,71.7,57.8,Medium
STU01469,Female,11,59.4,2.8,71.3,57.0,58.3,74.6,65.1,Low
STU01470,Female,11,45.5,4.1,65.5,68.3,70.9,59.9,66.3,Low
STU01471,Female,11,76.0,2.0,55.3,57.4,52.7,73.5,59.0,Medium
STU01472,Male,11,76.4,4.7,58.0,63.2,63.0,66.2,62.2,Medium
STU01473,Male,11,55.1,2.8,64.4,54.3,62.1,82.6,64.6,Low
STU01474,Female,9,68.5,4.6,67.0,54.2,66.6,67.8,63.2,Medium
STU01475,Female,12,88.5,4.3,67.3,66.6,55.2,69.0,65.0,Medium
STU01476,Male,10,75.1,4.3,64.6,52.8,61.9,63.5,60.3,Medium
STU01477,Male,10,68.9,2.3,65.2,74.5,73.4,57.8,68.1,Low
STU01478,Female,9,54.5,1.8,63.3,59.2,47.4,64.7,59.2,Low
STU01479,Female,10,69.3,2.4,60.0,76.9,76.4,58.9,68.1,Low
STU01480,Female,12,95.0,2.5,77.2,78.0,60.5,53.7,69.4,Medium
STU01481,Female,10,59.1,1.5,73.3,68.0,57.2,65.9,67.0,Low
STU01482,Female,10,84.7,4.1,60.0,62.6,57.0,67.1,61.6,High
STU01483,Male,10,74.1,5.2,68.2,59.4,62.6,53.7,61.5,Medium
STU01484,Male,11,85.0,6.6,74.4,68.3,63.1,63.8,68.2,High
STU01485,Male,9,83.0,3.6,70.3,61.4,71.7,65.0,66.8,Medium
STU01486,Male,11,51.7,5.1,49.7,56.0,64.3,59.5,56.5,Medium
STU01487,Male,9,80.1,6.3,64.7,66.6,61.3,66.4,64.9,Medium
STU01488,Male,12,75.2,6.7,72.5,53.4,66.7,63.8,63.9,Medium
STU01489,Male,12,64.5,3.7,80.1,72.7,68.6,57.8,71.1,Medium
STU01490,Male,9,82.0,5.2,63.8,84.4,56.2,60.5,67.8,Medium
STU01491,Female,9,89.4,6.0,53.9,70.8,63.4,75.3,65.1,High
STU01492,Male,11,79.5,3.8,84.7,64.9,64.8,69.0,71.6,Medium
STU01493,Female,10,88.9,6.0,69.0,74.6,78.1,79.4,74.6,High
STU01494,Female,12,89.8,6.7,68.8,63.4,57.4,60.8,63.3,High
STU01495,Male,12,68.4,5.8,62.7,68.2,71.0,46.8,62.8,Medium
STU01496,Female,12,60.1,1.9,69.9,52.4,72.8,68.7,65.0,Medium
STU01497,Male,11,80.3,4.7,58.8,77.9,73.5,54.2,66.6,Medium
STU01498,Female,11,73.0,6.3,59.0,76.7,53.6,63.2,64.1,Medium
STU01499,Female,9,64.0,6.1,81.3,56.0,73.9,65.3,69.0,Medium
STU01500,Female,12,26.4,2.8,64.2,69.7,61.3,61.0,64.6,Low
STU01501,Female,10,80.8,2.9,64.7,91.5,68.4,58.7,72.3,Medium
STU01502,Male,11,73.8,5.2,73.4,60.5,61.8,69.8,66.5,Medium
STU01503,Female,12,82.1,5.6,58.8,69.3,63.8,51.9,61.6,High
STU01504,Male,11,73.2,3.2,65.0,40.9,65.7,55.0,55.9,Medium
STU01505,Female,12,74.8,4.5,65.9,62.4,68.3,59.5,64.0,Medium
STU01506,Male,12,59.6,3.7,58.2,72.0,56.4,52.4,60.8,Medium
STU01507,Female,10,73.9,3.1,57.0,84.2,55.7,66.5,66.8,Medium
STU01508,Male,12,64.2,3.5,48.0,63.6,74.7,52.1,58.8,Medium
STU01509,Male,9,80.3,4.2,56.3,50.6,68.3,70.1,59.7,Medium
STU01510,Male,11,44.4,0.7,67.7,76.9,56.8,70.9,68.9,Low
STU01511,Female,10,45.0,1.3,67.9,62.3,71.6,62.2,65.8,Low
STU01512,Female,12,71.7,2.7,64.7,60.7,70.6,60.2,63.8,Medium
STU01513,Female,12,76.1,1.6,80.8,64.2,81.1,61.8,72.1,Low
STU01514,Male,9,88.0,4.8,56.5,65.8,62.2,64.8,62.1,High
STU01515,Male,10,83.9,4.5,67.2,63.1,57.2,63.8,63.3,High
STU01516,Male,11,85.5,7.9,75.3,67.3,63.2,68.5,69.1,High
STU01517,Female,12,69.1,2.5,73.6,69.4,66.3,66.5,69.5,Medium
STU01518,Male,11,58.5,0.8,60.4,90.9,76.3,52.2,71.1,Low
STU01519,Male,12,90.5,6.4,71.9,61.1,69.2,65.0,66.7,High
STU01520,Female,9,65.4,2.3,72.6,56.7,65.5,54.4,62.8,Low
STU01521,Male,11,91.5,3.8,77.5,80.0,62.5,80.2,75.8,High
STU01522,Male,9,46.8,2.1,71.4,70.8,63.9,66.8,68.8,Low
STU01523,Female,11,74.8,5.4,69.2,70.2,67.9,69.1,69.2,Medium
STU01524,Female,11,90.6,7.3,74.1,66.4,61.6,52.7,65.0,High
STU01525,Female,12,77.6,4.0,79.7,60.2,59.2,84.4,70.7,Medium
STU01526,Female,9,75.5,3.6,74.9,74.4,57.9,49.9,66.4,Medium
STU01527,Female,11,79.9,4.8,56.9,55.2,71.0,72.2,62.3,Medium
STU01528,Male,10,75.8,6.1,73.5,67.6,61.2,68.3,68.2,Medium
STU01529,Female,9,44.7,0.8,84.2,61.8,78.3,57.3,70.9,Low
STU01530,Male,10,61.0,3.8,50.1,55.7,69.1,81.4,61.8,Medium
STU01531,Female,9,90.4,6.3,59.5,63.2,71.1,67.4,64.5,Medium
STU01532,Female,12,75.0,5.5,53.0,83.4,55.0,88.7,69.7,Medium
STU01533,Female,10,82.6,4.4,64.9,65.5,82.1,63.4,68.2,Medium
STU01534,Female,12,72.2,1.0,82.4,73.6,75.5,64.8,74.9,Medium
STU01535,Female,12,74.5,3.4,65.7,80.6,79.3,66.9,73.1,Medium
STU01536,Male,9,82.9,7.0,67.9,69.7,70.0,58.8,67.0,High
STU01537,Female,11,90.6,5.1,66.2,60.2,64.1,66.7,64.1,High
STU01538,Male,9,77.0,3.7,60.1,66.6,65.3,50.0,61.1,Medium
STU01539,Female,12,94.1,6.7,68.5,63.7,78.9,70.6,69.6,High
STU01540,Female,11,61.8,7.0,64.4,76.9,53.2,65.4,66.1,Medium
STU01541,Female,11,90.8,6.0,58.5,72.6,81.3,77.0,71.0,Medium
STU01542,Male,12,88.7,9.0,67.2,58.9,60.7,67.3,63.4,High
STU01543,Female,10,81.0,3.6,66.3,58.4,64.6,54.6,61.2,Medium
STU01544,Male,9,81.8,4.9,83.5,76.1,58.5,68.0,73.2,Medium
STU01545,Female,9,52.2,1.7,73.2,61.2,55.1,61.0,63.5,Low
STU01546,Male,10,80.4,3.4,54.8,47.5,66.7,69.4,57.9,Medium
STU01547,Female,12,63.5,0.5,74.1,79.6,53.1,57.3,68.2,Low
STU01548,Male,11,67.1,4.1,54.2,74.9,74.0,53.6,64.2,Medium
STU01549,Male,10,88.1,6.8,57.9,68.1,65.9,66.3,64.2,High
STU01550,Female,9,73.7,1.7,56.1,64.5,75.8,67.8,64.9,Medium
STU01551,Female,10,65.2,2.8,54.7,55.7,61.3,62.6,57.9,Low
STU01552,Female,12,78.3,5.9,73.6,60.2,73.8,65.5,68.0,Medium
STU01553,Female,11,65.8,2.1,55.8,74.2,69.8,61.6,65.3,Low
STU01554,Male,12,63.2,3.1,62.0,61.5,63.7,72.9,64.4,Low
STU01555,Male,12,93.9,5.2,63.9,50.1,71.6,72.0,62.9,High
STU01556,Male,10,86.3,7.6,47.6,63.0,69.0,66.4,60.3,High
STU01557,Female,10,68.3,4.6,66.6,55.0,71.7,80.3,66.9,Medium
STU01558,Female,12,78.4,1.0,59.0,62.7,57.0,75.1,62.9,Medium
STU01559,Male,12,46.9,2.2,74.6,70.9,64.6,69.2,70.4,Low
STU01560,Male,10,69.3,3.2,62.8,63.8,69.2,60.4,63.9,Low
STU01561,Male,11,72.3,2.7,56.6,85.6,57.8,67.0,67.6,Medium
STU01562,Female,12,89.8,7.5,71.7,55.9,74.2,69.2,67.0,High
STU01563,Male,12,37.7,2.4,63.6,69.4,54.3,59.3,62.6,Low
STU01564,Female,9,80.0,4.4,68.4,56.4,50.5,65.0,60.5,Medium
STU01565,Female,10,55.4,2.7,61.6,62.2,57.9,74.6,63.6,Low
STU01566,Male,11,89.6,1.9,76.9,60.7,79.6,75.2,72.2,Medium
STU01567,Male,9,82.4,5.6,72.9,74.0,43.4,61.8,65.1,Medium
STU01568,Male,9,80.7,7.1,70.5,62.9,54.9,64.3,63.9,High
STU01569,Male,11,84.6,1.4,72.0,67.4,46.1,88.9,68.8,Medium
STU01570,Female,12,79.3,3.8,66.3,69.5,71.5,59.0,66.8,Medium
STU01571,Male,9,66.8,3.4,53.9,68.6,70.2,47.0,60.2,Medium
STU01572,Male,11,97.9,7.9,59.8,62.6,49.9,56.2,57.9,High
STU01573,Female,10,61.8,3.2,63.1,64.4,68.2,61.6,64.2,Medium
STU01574,Female,11,69.1,1.2,62.5,66.9,56.7,65.9,63.3,Low
STU01575,Male,12,79.4,6.7,62.0,85.8,52.9,72.7,69.5,High
STU01576,Male,10,90.2,6.1,75.6,77.8,49.6,66.5,69.2,High
STU01577,Male,11,91.4,5.6,62.0,55.2,64.9,69.3,62.0,High
STU01578,Male,9,71.3,2.5,59.3,84.1,62.8,63.4,68.3,Medium
STU01579,Female,11,73.0,3.6,59.1,58.8,55.3,74.1,61.2,Medium
STU01580,Male,10,75.2,4.6,82.4,62.6,49.2,73.3,68.0,Medium
STU01581,Male,9,92.9,7.5,63.6,56.6,71.8,77.0,65.8,High
STU01582,Female,12,72.9,3.1,59.3,62.3,64.4,62.2,61.8,Medium
STU01583,Female,10,55.1,3.1,64.6,64.5,73.9,70.3,67.6,Medium
STU01584,Female,9,70.3,6.3,72.7,71.4,77.6,53.7,69.5,Medium
STU01585,Male,10,57.3,2.3,65.9,63.3,55.3,75.0,64.8,Low
STU01586,Male,10,96.5,6.2,64.6,64.6,63.6,59.9,63.5,High
STU01587,Male,9,70.2,6.6,60.9,58.1,67.5,54.4,60.1,Medium
STU01588,Female,9,75.3,4.1,67.4,71.0,52.6,71.5,66.3,Medium
STU01589,Female,9,66.4,3.6,54.7,53.6,64.3,61.4,57.6,Medium
STU01590,Male,12,75.0,3.7,63.4,64.5,68.4,61.5,64.4,Medium
STU01591,Male,11,95.0,2.9,63.8,58.7,61.8,66.1,62.3,Medium
STU01592,Female,11,52.5,1.1,68.2,70.2,59.5,64.8,66.4,Low
STU01593,Male,12,87.8,5.5,61.5,73.3,63.4,62.8,65.7,High
STU01594,Male,10,92.0,7.1,57.7,70.6,62.1,74.9,65.9,High
STU01595,Male,11,67.2,4.0,73.3,72.6,52.9,67.5,67.8,Medium
STU01596,Female,11,68.6,4.4,61.8,66.4,61.4,57.6,62.3,Medium
STU01597,Male,10,77.9,6.6,66.9,65.2,66.8,55.2,64.0,Medium
STU01598,Male,12,93.6,5.1,68.3,49.9,66.8,67.7,62.4,High
STU01599,Female,11,90.3,4.9,59.9,74.9,72.1,68.3,68.5,High
STU01600,Female,10,76.2,1.5,58.3,50.1,71.7,60.0,58.9,Low
STU01601,Female,10,88.7,7.1,64.8,77.8,58.4,70.1,68.5,High
STU01602,Male,11,75.8,5.4,80.4,60.2,66.5,65.9,68.7,Medium
STU01603,Male,9,90.9,5.9,65.6,73.5,60.5,63.0,66.4,High
STU01604,Female,11,81.0,4.4,81.3,58.4,69.1,86.2,73.0,Medium
STU01605,Male,10,99.2,6.7,65.9,53.3,68.1,71.9,63.8,High
STU01606,Male,9,71.7,4.2,68.8,53.4,63.3,64.1,62.1,Medium
STU01607,Female,12,89.4,4.6,76.9,63.7,49.7,67.7,65.7,High
STU01608,Male,12,71.1,5.0,67.0,69.9,71.2,65.7,68.4,Low
STU01609,Female,10,88.0,7.5,68.9,63.6,62.6,66.1,65.5,High
STU01610,Male,9,71.7,3.0,72.5,78.7,82.5,78.0,77.5,Medium
STU01611,Female,11,60.2,3.1,58.5,75.3,79.6,66.3,69.3,Low
STU01612,Male,10,65.4,4.1,64.0,66.8,54.5,74.4,65.0,Medium
STU01613,Male,11,69.9,3.0,65.2,70.0,62.6,86.0,70.3,Medium
STU01614,Male,10,62.1,4.5,81.1,61.5,54.4,64.7,66.6,Medium
STU01615,Female,9,80.5,3.3,55.8,58.8,69.3,82.7,64.8,Medium
STU01616,Female,9,78.2,6.3,75.5,69.1,64.5,63.7,69.0,Medium
STU01617,Male,10,58.8,1.0,56.5,91.4,52.4,51.3,65.1,Low
STU01618,Male,10,67.4,6.1,62.7,67.3,62.7,63.8,64.3,Medium
STU01619,Male,12,65.4,6.0,68.7,65.5,61.8,64.1,65.4,Medium
STU01620,Male,11,75.4,5.2,62.8,65.3,64.2,56.3,62.5,Medium
STU01621,Male,12,75.5,3.7,65.1,56.8,45.2,77.8,61.2,Medium
STU01622,Female,12,99.9,7.7,51.2,67.6,73.6,59.1,62.2,High
STU01623,Male,11,72.7,2.5,87.9,68.8,54.0,65.4,70.9,Medium
STU01624,Female,9,55.2,0.5,63.3,71.3,52.6,71.0,65.1,Low
STU01625,Male,12,85.4,7.4,71.7,58.5,65.5,61.4,64.4,High
STU01626,Male,10,90.8,4.4,77.8,90.7,57.6,53.9,72.8,Medium
STU01627,Male,11,84.1,6.5,62.4,61.3,62.8,61.0,61.9,High
STU01628,Male,9,88.6,1.2,61.4,71.1,64.3,45.3,61.7,Medium
STU01629,Male,9,90.9,5.7,56.9,62.9,74.9,74.1,65.7,High
STU01630,Female,9,79.7,4.8,55.7,74.8,66.3,57.8,64.0,Medium
STU01631,Female,9,42.5,2.0,53.7,69.6,71.6,57.4,62.8,Low
STU01632,Female,11,61.7,3.2,50.1,68.2,59.9,65.6,60.6,Medium
STU01633,Female,9,87.0,3.8,53.5,74.6,66.4,64.3,64.6,Medium
STU01634,Female,12,44.8,0.5,73.9,64.2,61.6,67.6,67.3,Low
STU01635,Female,10,53.3,3.4,68.9,65.2,62.6,59.9,64.7,Low
STU01636,Female,11,87.7,5.3,68.7,76.5,81.1,66.1,73.0,High
STU01637,Female,10,68.6,2.2,67.4,76.8,52.5,61.6,66.1,Medium
STU01638,Female,10,95.1,5.7,60.9,67.3,67.3,66.8,65.3,High
STU01639,Female,10,38.9,1.7,69.9,66.1,78.7,63.6,69.3,Low
STU01640,Male,12,36.5,2.9,65.3,64.8,69.7,73.5,67.7,Low
STU01641,Female,12,69.7,5.5,69.5,71.0,68.5,68.7,69.6,Medium
STU01642,Female,11,80.0,3.6,58.2,81.5,69.1,68.7,69.5,Low
STU01643,Male,9,81.8,6.8,67.1,67.3,69.1,76.7,69.5,Medium
